sc_r,sc_eps,oc_r,oc_eps,ocx_r,ocx_eps,sos_ktheta,oso_ktheta,D_11,D_11H,D_14,SE_T11,SE_T11H,SE_T14,BM_T11,BM_T11H,BM_T14,error_D_11,error_D_11H,error_D_14,error_SE_T11,error_SE_T11H,error_SE_T14,error_BM_T11,error_BM_T11H,error_BM_T14
4.303911685943604,0.2965176999568939,3.112886428833008,0.0231845937669277,3.112886428833008,0.0231845937669277,100.0,100.0,2.778546004993758,2.8755879650436955,2.6004274032459427,313.7472453524066,205.1094903614952,383.323648178745,60.640385003138334,60.68048840287044,39.48036847393807,12.94902459324219,20.317488077142066,16.611094315961555,53.86069921288138,36.889387581078395,39.634071152953545,14.59100703783333,9.63051201963945,15.999216012897719
4.431342124938965,0.0580996163189411,3.146986246109009,0.0120233809575438,3.146986246109009,0.0120233809575438,100.0,100.0,2.886199413233458,2.891788963795256,2.726091847690387,220.9192589372126,152.60373032558772,395.88246991334034,65.61188004679111,44.041936641491255,49.124025374091104,17.325179399734072,20.995354133692718,22.246271196878343,67.51187368570403,53.04500605366532,37.656303950655065,7.588901342547727,20.430105435426825,4.519202923598095
4.668392658233643,0.1104052439332008,3.1436846256256104,0.0883010029792785,3.1436846256256104,0.0883010029792785,100.0,100.0,2.57750327091136,2.5984761672908863,2.4211282646691634,521.9663480144976,318.9842526546199,396.09071783089496,65.39931319619956,28.686853769686728,33.64647225641136,4.776555728104071,8.722852187903186,8.570774200410918,23.240242939044467,1.8509991831938701,37.623509003008664,7.88829127295837,48.171899241758396,28.41176115657158
4.475464820861816,0.2166192829608917,3.5271573066711426,0.0798929706215858,3.5271573066711426,0.0798929706215858,100.0,100.0,2.447529825218477,2.514871448189763,2.362031098626717,617.8573337319057,292.5681285572512,514.4188565558328,67.66269524035997,45.21851021582066,36.58906151030589,0.5069176740456509,5.2247467861825445,5.920677068462647,9.138627392366812,9.979037366999627,18.989156447900346,4.700429238929625,18.304407920829888,22.15093295679598
4.605118751525879,0.0945601537823677,3.486976623535156,0.0441185906529426,3.486976623535156,0.0441185906529426,100.0,100.0,2.544022097378277,2.5459918851435708,2.4699277403245943,521.8308580642527,270.2995016577076,552.3652730773382,66.33610859800962,27.432280997580825,42.79865525298182,3.4155324137510994,6.526857118977851,10.759091494376426,23.26016793172755,16.8309225668592,13.013342822466424,6.5688611295639205,50.438516716204475,8.939031376634432
4.333148956298828,0.1060629785060882,3.634464740753174,0.1128820031881332,3.634464740753174,0.1128820031881332,100.0,100.0,2.36866581772784,2.439061972534332,2.267012983770287,645.8817507883892,251.9600694229868,565.5282478835096,63.53455404206704,47.24539289629903,30.59659087125197,3.712771637079668,2.0528021980891946,1.6597750569635352,5.017389589942759,22.473824792927136,10.940433404171715,10.514712616806982,14.642469925385674,34.90087048669794
4.800000190734863,0.03999999538064,3.481865882873535,0.1577692776918411,3.481865882873535,0.1577692776918411,100.0,100.0,2.370283033707865,2.436606129837702,2.2415740324594253,648.811576207916,298.61529232299046,551.0418888929486,64.66695605704658,45.42814899701133,36.962286975503616,3.647031150086784,1.9500472735440195,0.51901490849441,4.586532910600588,8.118371592926014,13.22174978063802,8.919780201342851,17.925656735300223,21.35683622233273
4.763367652893066,0.0444495864212513,3.531367063522339,0.1065693944692611,3.531367063522339,0.1065693944692611,100.0,100.0,2.402559413233458,2.4739486142322096,2.309725418227216,616.8567925609659,311.5669891325897,511.8740280471736,65.28286100958209,39.36212164771095,37.23076665530997,2.3349832018919585,3.5124943193393072,3.5751308622070064,9.285765799857954,4.133234113049324,19.389916842964784,8.052308437208321,28.885055740359622,20.785602861042616
4.800000190734863,0.03999999538064,3.557682037353516,0.1599999964237213,3.557682037353516,0.1599999964237213,100.0,100.0,2.3351367166042447,2.395267965043696,2.212077827715356,659.4909635671921,295.57271554051385,587.7601829478306,64.10284331889919,46.434917364875965,32.65547415317505,5.075743227469726,0.2204169474349781,0.8036848558136268,3.01603476953057,9.054549064457275,7.439341268058178,9.714305184649028,16.106743694894377,30.52026775920202
4.488691329956055,0.0627364739775657,3.7975709438323975,0.0884247049689292,3.7975709438323975,0.0884247049689292,100.0,100.0,2.321133208489388,2.3735693383270915,2.1899642571785267,628.7023199192499,282.7083910420271,576.134798410387,64.19360517761173,44.26426293432961,31.098931583184694,5.644991524821621,0.6874753838037083,1.7953247902005949,7.543776482463246,13.012802756299363,9.270110486553225,9.58647158082855,20.028431916297006,33.83206046130916
4.200655937194824,0.2505010068416595,3.099374771118164,0.0880042314529419,3.099374771118164,0.0880042314529419,100.0,100.0,2.640182034956305,2.753557103620474,2.4972802372034955,483.8461007076573,220.3428623582812,268.56178247998946,68.91673099444415,58.90326500643541,33.62415575098487,7.324472965703465,15.211594293743667,11.985660861143295,28.846161660638636,32.20219619745194,57.70680590866307,2.9341816979659843,6.419629641256386,28.459243083010918
4.714875221252441,0.0441441386938095,3.067485809326172,0.0540455728769302,3.067485809326172,0.0540455728769302,100.0,100.0,2.694740961298377,2.817560424469413,2.5097786017478154,415.2199538058678,356.7142151087135,394.0418066201683,64.2819446507827,55.54696374810628,39.827718386793,9.542315499934018,17.889557509180445,12.546125638915491,38.93824208737238,9.758220033450312,37.946172185800265,9.462049787629994,0.3558513967593091,15.260173645121272
4.526004791259766,0.150034099817276,3.106019258499145,0.1041562184691429,3.106019258499145,0.1041562184691429,100.0,100.0,2.582816928838952,2.618283196004994,2.422242484394507,526.4375163721347,321.11335126848985,407.43948835097024,67.01079207577038,49.74889039904356,32.98915324110722,4.992558082884237,9.551598159204762,8.620739210516009,22.582718180568424,1.1958919173877383,35.836301047091304,5.61860271018256,10.119439206786705,29.810312252963367
4.722143173217773,0.0655281990766525,3.313498020172119,0.0056964405812323,3.313498020172119,0.0056964405812323,100.0,100.0,2.8253639575530585,2.7706201622971283,2.6733320848938824,369.8678775586459,217.9016839740844,425.4892708822157,72.50530191579043,38.16754042148419,45.21611352522815,14.852193396465792,15.925529803227116,19.880362551295175,45.607665064905014,32.95332800797404,32.99381560909989,2.120143543366797,31.043287404725945,3.7955031378124415
4.5872578620910645,0.3561362326145172,3.449736356735229,0.0504480153322219,3.449736356735229,0.0504480153322219,100.0,100.0,2.510101323345818,2.578241410736579,2.384544019975031,589.9857771320958,314.07715994647515,593.8241389149164,68.23298163656759,48.76669805703973,34.627540783304575,2.0366391603990994,7.876209654250169,6.930225110987936,13.237385715868266,3.360873862623031,6.484387572454114,3.897208962580864,11.893951116459384,26.324381312117925
4.202282428741455,0.1188179180026054,3.613415956497192,0.1379967033863067,3.613415956497192,0.1379967033863067,100.0,100.0,2.35666304619226,2.432219063670412,2.254833970037453,661.5661600699015,254.46251699187988,572.1922733211873,64.00092395215162,52.15961839532258,32.148101153271114,4.200689179176423,1.7664880196825037,1.1136309433835487,2.7108588132497857,21.70384092557542,9.890980579340589,9.85785358851884,5.7640137392545965,31.599784780274227
4.2830986976623535,0.355171263217926,3.6635525226593018,0.0588817782700061,3.6635525226593018,0.0588817782700061,100.0,100.0,2.445939538077403,2.5182290012484394,2.3581847940074905,622.5369481668287,315.7485824298768,479.8827990576585,68.79443215905262,45.4453945566256,41.98860245083898,0.5715634927884878,5.365230177758965,5.748197040694642,8.450448798995785,2.8465900215763633,24.427905660211266,3.1064335787991286,17.89449944602421,10.662547976938335
4.558475971221924,0.0418836176395416,3.68563175201416,0.1421905905008316,3.68563175201416,0.1421905905008316,100.0,100.0,2.3055323470661677,2.362887378277154,2.1910906866416977,650.8149746173127,277.79423981450554,559.687232868004,62.99705860914766,43.01107315231816,34.552958368513345,6.279172883489116,1.1344193189475456,1.744812258219833,4.291915497454013,14.524849287844448,11.860278288503306,11.271748437820202,22.292550763652827,26.483067301035433
4.741361618041992,0.2962745726108551,3.675466775894165,0.1465098857879638,3.675466775894165,0.1465098857879638,100.0,100.0,2.272461048689139,2.314153670411985,2.145825443196005,711.3836145059577,245.81632684755613,682.5846890471762,65.3321069117663,50.835421859722885,34.19803378613496,7.623534606132568,3.173486593640793,3.7746438028697256,4.615237427346716,24.364207123828884,7.493651818452944,7.982948011596757,8.156419404294699,27.2382259869469
4.776737689971924,0.3740204572677612,3.788481950759888,0.065149076282978,3.788481950759888,0.065149076282978,100.0,100.0,2.3152104119850185,2.331570536828964,2.1730793508114856,670.4644915022097,328.6691458607597,668.0378033101535,67.3007192817137,47.52752881706784,34.915714653235895,5.8857556103650985,2.44474741301406,2.5524954793055765,1.4022806614397443,1.128967957156839,5.202803670890323,5.21025453279761,14.13273926455675,25.71124541864703
4.223097801208496,0.2727620899677276,3.0876030921936035,0.0164659619331359,3.0876030921936035,0.0164659619331359,100.0,100.0,2.82573013732834,2.9601364044943823,2.6498477528089888,573.4245774901365,298.7741256485958,422.03993846084535,65.99456625781036,49.78313882417028,43.633354281966206,14.86707875318455,23.855079685957413,18.827253489192323,15.672856251450519,8.069499800432054,33.537017565221205,7.049906679140335,10.057563099963364,7.163075995816584
4.41412878036499,0.3113908767700195,3.1731503009796143,0.0562383569777011,3.1731503009796143,0.0562383569777011,100.0,100.0,2.634188614232209,2.7380402372034958,2.5098616354556804,498.4663688687464,321.35583232461306,412.1428399915562,68.55752102619726,52.86310371968125,35.46831088554356,7.080837976919069,14.562353021066762,12.549849123573114,26.69612222518436,1.1212823616575196,35.09561574936123,3.4401112307080783,4.493037543484649,24.535508754162638
4.574314117431641,0.2804297506809234,3.155794382095337,0.060982123017311,3.155794382095337,0.060982123017311,100.0,100.0,2.602885593008739,2.667803670411985,2.431113008739076,523.9095286682275,268.6958661024344,468.9666120872132,69.65306244362031,58.79757987211425,42.07720410853991,5.80835743937964,11.62358453606632,9.018520571259014,22.954481078201837,17.32434889155864,26.146990222486107,1.8970951498305435,6.2286899225189645,10.474033811617213
4.393824577331543,0.3720064461231231,3.243462085723877,0.0836112946271896,3.243462085723877,0.0836112946271896,100.0,100.0,2.558492983770287,2.628967702871411,2.4934697253433207,566.5168033297414,266.88367680793385,448.45263580292817,69.95761274395556,57.09452155602878,45.98694467042521,4.003779828060457,9.998648655707573,11.814785889835008,16.68870539268509,17.881945597558815,29.37753766883021,1.4681510648513172,3.1518004625632865,2.155436871435724
4.332111835479736,0.2204497903585434,3.3128979206085205,0.0648473501205444,3.3128979206085205,0.0648473501205444,100.0,100.0,2.5802910861423216,2.584260449438202,2.518386379525593,522.7700234457773,277.4556006529456,310.33475906032265,66.74290665819967,41.49145047267812,39.48222053907581,4.88988155050088,8.12805227774904,12.932124642403283,23.12205537562099,14.629045952939823,51.12838439994919,5.99590611521173,25.03802985966013,15.995275448774871
4.517790794372559,0.0875615924596786,3.4213550090789795,0.1537808328866958,3.4213550090789795,0.1537808328866958,100.0,100.0,2.411990149812734,2.499977578027466,2.3260132334581773,642.0602393715693,291.19162951821346,538.0135703259683,64.36001368539694,45.38709105119776,41.57430838566624,1.9516199263116216,4.601572302404421,4.305526164043828,5.579376563004513,10.402575532857398,15.273453491973493,9.352093400849386,17.999835499191047,11.544024711348419
4.503270626068115,0.3816962838172912,3.5373547077178955,0.130909577012062,3.5373547077178955,0.130909577012062,100.0,100.0,2.3710513358302125,2.4107782272159803,2.2761807990012484,716.5299376024062,309.0284182311464,577.1658079639279,69.80529862691883,37.61557285483504,35.17878980507255,3.6157993564954234,0.8693818918820174,2.0708878475896135,5.3720496474126795,4.914332851954948,9.107746777334185,1.6826779902551736,32.04051878078584,25.151511053037133
4.309125900268555,0.1053480952978134,3.581059217453003,0.1473029106855392,3.581059217453003,0.1473029106855392,100.0,100.0,2.357751710362048,2.4317771036204743,2.2571841697877653,666.0493580357994,300.16816097169976,562.6476558634321,64.05020585507924,52.345047180987095,35.35428698539566,4.156434538128138,1.7479959673838557,1.2190210667159318,2.0515649947353825,7.640565854861611,11.3940699427666,9.788442457634872,5.4290023830404825,24.77811279703051
4.462603092193604,0.153372660279274,3.575533628463745,0.1219989880919456,3.575533628463745,0.1219989880919456,100.0,100.0,2.3747886267166045,2.44286177278402,2.276225118601748,663.6901102785313,339.1257974200653,544.1114663573593,65.02784145131487,52.71997401154638,33.067585514283216,3.4638769627396524,2.2117896562351436,2.0728752736209937,2.3985131943336353,4.346399206173933,14.313154904352867,8.411490913641027,4.7516278020842355,29.643435075993157
4.372461318969727,0.3469493687152862,3.7996034622192383,0.0995328575372695,3.7996034622192383,0.0995328575372695,100.0,100.0,2.306007265917603,2.363963995006242,2.1821326841448188,695.7882487782573,356.82111236744737,656.9149535069596,64.1572241251718,52.65462171777625,37.00742323325102,6.25986723912182,1.089372593881098,2.1465164060619384,2.321801290920191,9.791111497676113,3.4511737806235576,9.637712499758036,4.869698793538843,21.26080163138081
4.691856959232993,0.3347900071006947,3.476439168201431,0.0801685130505324,3.476439168201431,0.0801685130505324,100.0,100.0,2.428355081148564,2.42190759051186,2.3393093882646694,650.5882116834413,335.60555279687026,577.4202783017867,65.09307693533859,44.16784965214649,31.65211874476082,1.2863788150990176,1.335045628111287,4.901766289895489,4.325262987729225,3.2632470144216175,9.067672708380053,8.319609950227342,20.20262032132523,32.655066500508894
4.512338674828952,0.2235167725300972,3.4764392914194384,0.127451514904939,3.4764392914194384,0.127451514904939,100.0,100.0,2.404159013732834,2.4670687390761548,2.315308027465668,668.3269860576689,305.6083335772052,558.7769355178822,64.60737786510579,47.50994354391595,34.93086233000603,2.2699587913482135,3.2246334341487293,3.8254720836622376,1.7166196974016277,5.966666591629169,12.003632201908319,9.003693147738327,14.16451030909494,25.679016319136107
4.5123381366315884,0.3347888141493061,3.476439046223811,0.080167752418813,3.476439046223811,0.080167752418813,100.0,100.0,2.457069213483146,2.504775617977528,2.373760861423221,634.2550918112281,315.08117877580685,456.496841659346,67.47222003038718,48.30374911309705,39.48682087922417,0.11913766328674663,4.802327112030446,6.446675400144444,6.727192380701748,3.0519449920594317,28.110733596953388,4.968704182553272,12.730353905877061,15.985487491012405
4.512360144161016,0.2235059852833937,3.476439415070587,0.1274879317891213,3.476439415070587,0.1274879317891213,100.0,100.0,2.403967865168539,2.4761604619225963,2.316128851435705,667.0429947783149,377.0387654702204,556.2997230689463,65.81987699725951,44.64772914097897,34.093456309656034,2.277729058189461,3.6050402478073718,3.8622803334396876,1.905441944365457,16.0119278369909,12.39374439859114,7.2959478911837845,19.335629374925084,27.460731256050988
4.691856959232993,0.3347900071006947,3.476439168201431,0.0801686091197631,3.476439168201431,0.0801686091197631,100.0,100.0,2.4284636204744072,2.4510943196004997,2.338959188514357,649.6930892589241,316.2268962282241,524.8794704323554,67.89766514582419,47.833840339493264,38.31240044132144,1.2819666473818188,2.556247682029272,4.886062265217805,4.456898638393508,2.6994165451618093,17.341815679944023,4.369485710106773,13.579330913291304,18.484254380167155
4.512338684990745,0.3347861950672912,3.4764413815076383,0.1274920813078788,3.4764413815076383,0.1274920813078788,100.0,100.0,2.399728514357053,2.462662883895131,2.3101198626716606,690.4261534293462,285.47089581074874,580.4708046474544,68.15060541468543,46.14657032009737,34.99159407298532,2.450060391989713,3.0402880290849827,3.5928189538861255,1.533257857256792,12.162801289000386,8.587274858668595,4.013231810302211,16.627695898649744,25.54979984471208
4.512360144161016,0.2235059852833937,3.476439413776923,0.1274879317891213,3.476439413776923,0.1274879317891213,100.0,100.0,2.404071086142322,2.459880299625468,2.315228714107366,667.7287351813769,311.0010495256242,554.5361667488074,68.19402922891443,48.3780705581665,40.898219756540456,2.273533083645454,2.9238619090153946,3.8219154308235868,1.8045977674445708,4.307369376731021,12.671469803337413,3.952071508571224,12.596078485697385,12.982511156296901
4.512338121812684,0.2235021628636453,3.476439873737424,0.0801722124260588,3.476439873737424,0.0801722124260588,100.0,100.0,2.4635495131086143,2.5209969413233457,2.381331722846442,609.8454816508785,316.7729098007097,514.6889961391093,66.73087142390617,49.46782829890755,42.0839262547468,0.1442891507566784,5.48104357001446,6.786175912396509,10.316840933694344,2.5314123690123917,18.946614781242623,6.012857149427935,10.627229812271821,10.45973137287915
4.513268420392195,0.2235059852833937,3.476439413776923,0.1274879317891213,3.476439413776923,0.1274879317891213,100.0,100.0,2.4039609488139826,2.460039288389513,2.314974918851436,667.5276689191039,304.2699981397925,531.0888175755243,63.38007100176772,47.39125435516568,33.23069024837052,2.2780102108137146,2.9305141585570156,3.810534477642877,1.8341663354258946,6.378462110833075,16.3639657361379,10.73229436370744,14.37894425444322,29.29640372687123
4.639648329841389,0.3347910999919719,3.476439152277678,0.0801772257906374,3.476439152277678,0.0801772257906374,100.0,100.0,2.4373678651685395,2.49133418227216,2.347107228464419,647.2525791632704,333.69262386571324,509.1463289749121,66.25166244063477,46.95999553943608,27.003054244414496,0.9200054809536758,4.239923944441844,5.251445222619696,4.815797181871998,2.6746534971425366,19.81947575198235,6.687799379387641,15.158092973015215,42.54669309699044
4.517210662899055,0.228222663582779,3.4764395794148406,0.0821752311316944,3.4764395794148406,0.0821752311316944,100.0,100.0,2.4593490761548065,2.4595777278402,2.377034556803995,616.6852573357954,332.0729687387076,593.6322234640312,69.44968528127238,42.08603861808263,33.32081018229426,0.026460318910304724,2.9112020016820037,6.59347788358722,9.310991568265377,2.176298073448484,6.514610478105324,2.1835418573628447,23.963796534629395,29.104659186607957
4.516472561123612,0.3370220109473832,3.695909667136789,0.1284477308876773,3.695909667136789,0.1284477308876773,100.0,100.0,2.3054221598002496,2.3602745443196005,2.1897910237203497,716.6589889514527,347.3621987445936,656.2207385775923,66.43472362626613,51.94502418538757,36.80762080791831,6.28365204064026,1.2437429154978927,1.8030931067107738,5.391027786978334,6.880676536798038,3.3418485948964296,6.429966723568826,6.151717822244688,21.68591317464189
4.690138479012511,0.3370213779852412,3.476439024205009,0.0822164847977731,3.476439024205009,0.0822164847977731,100.0,100.0,2.425687902621722,2.442265418227216,2.336443245942572,653.1164434760858,381.2243608270453,595.8138080798421,67.35877732495413,42.66883075474307,31.767295109149487,1.3948007064340562,2.1868375827286926,4.773239728366464,3.953464194693264,17.299803331398554,6.17105384569415,5.128482640909672,22.910874878512974,32.41001040606492
4.5164682388660005,0.2282256305897065,3.476438952049008,0.1284479883824714,3.476438952049008,0.1284479883824714,100.0,100.0,2.402390074906368,2.472094332084894,2.313371760299625,671.162132955762,292.51291171003805,538.5704232111447,66.50657760208766,44.76319676232984,34.60990040439745,2.341866873724885,3.4349092922549755,3.738643959624445,1.2996863300350014,9.996027166142138,15.185760124229187,6.328763940721606,19.127015786215285,26.361914033196918
4.690140877044337,0.3370220314285647,3.695909984145064,0.1284414983995003,3.695909984145064,0.1284414983995003,100.0,100.0,2.2848086766541824,2.328541672908864,2.161457440699126,712.9893928260433,377.84099813481794,696.0842108210312,67.41898557719416,50.987664143340645,34.90426320568173,7.121598509992584,2.571478120968032,3.073657367752195,4.851381297947542,16.25876865686706,9.619560759217514,5.0436822856420225,7.881365594687185,25.735610200677172
4.69013083360887,0.2285872730903523,3.4764496359840567,0.0823076660987613,3.4764496359840567,0.0823076660987613,100.0,100.0,2.435245655430712,2.4906558676654185,2.3471096878901374,630.2976676272247,343.9442881083571,648.0312006100136,67.86375797627622,50.69016437636526,30.089080643825675,1.0062741694832493,4.211542580143027,5.251555510768495,7.309166525408139,5.829011725648343,2.0521575763800897,4.417242286934903,8.418853881905584,35.98067948122197
4.599179142242748,0.3370086483601908,3.695909653649088,0.1284482661644861,3.695909653649088,0.1284482661644861,100.0,100.0,2.296109038701623,2.345678838951311,2.175204881398252,717.1158229393734,290.1743655931788,687.5752685988111,65.93685844219758,49.31991849093762,33.86710557949729,6.662234199121007,1.8544418848823894,2.4571802063564085,5.458209255790206,10.715579817483453,8.279569858080494,7.131185292679471,10.894456204268081,27.942328554261078
4.685933012850478,0.228216929438573,3.4764400109879183,0.0822160512912451,3.4764400109879183,0.0822160512912451,100.0,100.0,2.435998414481898,2.3688661048689137,2.318295455680399,631.0171568657693,350.24239632106,520.3992396106315,66.98833288877198,23.543067292965983,33.537624319963115,0.9756742080529335,0.8842633946061269,3.9594374744573635,7.203359284445696,7.766891175710778,18.04736384084543,5.650235367926791,57.465099741705544,28.643352510716777
4.689610769760803,0.3370215676567439,3.6958238235892806,0.1260917969522341,3.6958238235892806,0.1260917969522341,100.0,100.0,2.2872652559300874,2.3308291510611734,2.166758551810237,712.9075869376394,345.23239697393257,686.8249891113951,67.02421709131467,50.56049531437377,36.81391798362057,7.021737563817582,2.475767738026223,2.8359393807068694,4.839351020241088,6.225352915056174,8.161415608093716,5.599694237584974,8.653124996614697,21.67251492846687
4.516469057581145,0.2284339373272094,3.4764390479039955,0.0821915098587468,3.4764390479039955,0.0821915098587468,100.0,100.0,2.459375892634207,2.524118501872658,2.376840337078652,615.4492932639008,309.69922457024046,595.2658564347931,65.22319839870808,48.37719624168467,34.68269834204487,0.025370218121661823,5.611652798019166,6.584768478863326,9.49275099060282,4.707930901464474,6.257345443339664,8.13634028350975,12.597658099937362,26.207024804159843
4.523868984798507,0.339044670294276,3.4832968587109887,0.0839664368707274,3.4832968587109887,0.0839664368707274,100.0,100.0,2.446653370786517,2.509723133583021,2.3614408489388263,643.657167930292,323.17594023055904,578.2232906561551,66.88862728280665,48.58495671461085,40.45799232197765,0.5425459029871119,5.009336133180781,5.894208472593109,5.344534127898241,0.5612491598279891,8.941214069896837,5.79066579886387,12.22230042527399,13.91916527238798
4.523883226909039,0.3390402335237512,3.6974475140675382,0.0840043770190193,3.6974475140675382,0.0840043770190193,100.0,100.0,2.3580887890137325,2.4096723470661674,2.225058576779026,683.0164194557324,338.10306542538524,599.2998347950789,67.28143384785619,44.59151686586286,33.87501738693058,4.14273215391331,0.8231107559065804,0.22158848524546665,0.4435910964312317,4.031712438580073,5.622073260617491,5.237417115695504,19.437187234213447,27.925494921424296
4.523883610111184,0.2340690691428242,3.483633489627572,0.0861010480574931,3.483633489627572,0.0861010480574931,100.0,100.0,2.4491552559300875,2.5116882896379527,2.365070686641698,623.1483899935029,318.2469259194812,513.8209164906086,67.52923387094431,49.66396340948158,37.675450370731184,0.4408432548744889,5.091560235897595,6.056981463753272,8.360530883308403,2.0778689478519343,19.083320237699432,4.888402998669986,10.272875502291635,19.839467296316627
4.523883034611105,0.3390456588727402,3.483297230951495,0.129213317029563,3.483297230951495,0.129213317029563,100.0,100.0,2.3936641448189766,2.4449304744069917,2.303820911360799,695.0020688993155,329.878300920372,583.3642174018784,69.78375403898448,49.21976289912804,39.96644029832116,2.696579478903389,2.298346209497557,3.310354769542548,2.2061866028405195,1.5010156678067688,8.13161930679081,1.7130224803035448,11.075405782966502,14.96502064186987
4.523883610111184,0.2325295210909589,3.4832971518622244,0.1292704923899879,3.4832971518622244,0.1292704923899879,100.0,100.0,2.3978099250936333,2.4698663920099877,2.307722097378277,673.9119580136755,301.58451510627674,538.4672251992573,66.70710639995949,41.67366671255624,41.6554568520759,2.5280518254620583,3.341690042258894,3.48529584655951,0.8953002921065396,7.20476458268408,15.202011779644517,6.04632901414157,24.708822560874,11.37136839983851
4.692919582869928,0.3390450577862015,3.483319884620342,0.0839753741424424,3.483319884620342,0.0839753741424424,100.0,100.0,2.419772808988764,2.3934015980024967,2.3293382147315853,656.0921344737872,361.674123259224,518.2663181635949,65.83311879221374,45.13488644152007,33.66219954126952,1.6352516671234127,0.14232627625508867,4.45462846329979,3.515862577384242,11.284345618222774,18.383256982111046,7.277297475755298,18.45548971721759,28.378298848362718
4.523869377158533,0.3390448745399074,3.697444789065482,0.1292437252389001,3.697444789065482,0.1292437252389001,100.0,100.0,2.3031174406991264,2.35760077403246,2.1813469163545567,718.8784090179379,372.7093196558847,695.0078601392095,66.9969990125254,50.05929812607407,37.91964046109498,6.377339808978601,1.3556161492694594,2.1817526298405068,5.717413090873218,14.679790663349142,9.450056714836137,5.63802955982339,9.558630305195905,19.319913912563877
4.5246666494972825,0.2460871285020196,3.483297709431692,0.1292704923899879,3.483297709431692,0.1292704923899879,100.0,100.0,2.396914744069913,2.4701778027465666,2.30622152309613,677.5342876232982,362.0991311056791,550.4152815326573,66.62318755619717,42.10651808273287,42.50844411239853,2.5644412979710145,3.3547197801910666,3.4180055200058224,0.36260476127968305,11.41511726328587,13.320428105093333,6.164524568736385,23.92679659849527,9.556501888513768
4.523868630477121,0.3390455746961414,3.6576849850217625,0.0839654113365218,3.6576849850217625,0.0839654113365218,100.0,100.0,2.375075118601748,2.4224440574282147,2.275251897627965,677.1347659751754,317.2947986347255,576.5534236150432,67.34486993084109,47.06190509350202,31.431172030315963,3.452230951148462,1.357491942603119,2.0292330774872296,0.4213579448271536,2.370831189315228,9.204185257473505,5.1480705199421335,14.973974537485061,33.12516589294476
4.52386835743692,0.3390448786633042,3.580370546956358,0.1262040985817687,3.580370546956358,0.1262040985817687,100.0,100.0,2.3562645942571785,2.40531088639201,2.255646529338327,709.4821230676566,325.5490050370922,586.5047781151586,65.77203536351632,49.82358342100616,33.37774063334463,4.216886412309816,0.6406228615903744,1.1500685801940362,4.335606333478916,0.16892462679759143,7.637042816510454,7.363330473920671,9.984492464306845,28.983530567351853
4.525099401585172,0.3432597534186015,3.488370451807857,0.1300266172461107,3.488370451807857,0.1300266172461107,100.0,100.0,2.390456729088639,2.453958601747815,2.2992228963795256,697.2975730898937,288.2325102014077,529.1634722474936,66.32404597828402,51.70398752865536,37.5497805087659,2.8269622321691386,2.6760921233395436,3.1041657569293997,2.543760748513782,11.313073784182246,16.667169724804157,6.585850734811241,6.5871950701800195,20.10684998134915
4.525102717075061,0.2466022102207075,3.500032933242382,0.1264420223964143,3.500032933242382,0.1264420223964143,100.0,100.0,2.3927609238451937,2.4442050312109864,2.3007418102372035,674.8487131578827,310.84406427989927,594.9208720063382,66.10298466477133,46.92437207519423,36.150678302364895,2.733295778650662,2.2679929376981716,3.172278485973251,0.7575421826643111,4.355672529261763,6.311673699789262,6.897204697505173,15.222453342015852,23.08366318645767
4.689610389465224,0.2507498154987588,3.4883704065800045,0.0855999195367078,3.4883704065800045,0.0855999195367078,100.0,100.0,2.4237137578027466,2.4308465917602997,2.333953932584269,641.5365180313892,376.16326688987647,557.8312344340674,66.84923535502256,50.25724464409612,31.232111755275337,1.475050495823309,1.7090624167489368,4.661611326648838,5.656394407148652,15.742543658423529,12.152561506446084,5.846147387292173,9.201003353033212,33.548698393031195
4.525099319389964,0.2380133483681366,3.488464473873522,0.0855997059496112,3.488464473873522,0.0855997059496112,100.0,100.0,2.4476517977528087,2.50325518102372,2.3625827215980024,627.781349636296,289.719765877748,477.5933149195688,67.14882344572548,47.4052074605975,33.73976713198572,0.5019594409427335,4.738710503084505,5.945413524574101,7.67921328878,10.85545665300062,24.78845434337499,5.424192329964108,14.353735391874434,28.213261421306974
4.525100489155048,0.2807599880852757,3.503187486465454,0.1292819633938474,3.503187486465454,0.1292819633938474,100.0,100.0,2.387205792759051,2.4371336079900128,2.294505343320849,690.1889809348016,351.9743564644059,597.0601708231386,69.96379405162261,49.79679044476124,37.96192082209325,2.9591141154857263,1.972117489121868,2.8926162924147585,1.4983795492355345,8.29980198904797,5.974776248324629,1.4594449977146284,10.032898925453946,19.22995569767394
4.525099661952331,0.3432594883473784,3.4883702395749983,0.085616705976164,3.4883702395749983,0.085616705976164,100.0,100.0,2.441981760299625,2.4649625468164795,2.3562619350811485,646.289103808798,269.9215740765598,531.1081099901759,67.32118052254324,50.608745337810845,39.71620699404576,0.7324487683079166,3.136508234999138,5.661970183011142,4.957484734000292,16.947207976443135,16.360927560602224,5.181435883741909,8.565952415879234,15.497431927562207
