# Time-averaged data for fix msd_out
# TimeStep c_msd_poly[1] c_msd_poly[2] c_msd_poly[3] c_msd_poly[4]
12980000 90.7633 171.602 168.905 431.27
12981000 91.2438 167.867 166.246 425.357
12982000 89.6942 165.976 164.845 420.515
12983000 90.2541 166.414 164.028 420.696
12984000 89.8194 167.817 165.149 422.785
12985000 88.8159 167.897 166.274 422.987
12986000 86.1801 169.768 167.622 423.571
12987000 85.6794 169.788 168.767 424.235
12988000 86.2968 171.103 168.491 425.891
12989000 85.8264 173.567 167.951 427.344
12990000 87.2603 175.72 166.649 429.63
12991000 88.4795 176.374 166.346 431.199
12992000 89.1558 178.031 164.329 431.516
12993000 90.534 179.446 162.269 432.249
12994000 92.1617 185.166 161.669 438.997
12995000 93.4858 187.305 159.089 439.88
12996000 93.2977 186.212 160.438 439.947
12997000 93.5997 183.544 161.601 438.746
12998000 94.3659 184.371 161.697 440.434
12999000 94.3601 188.702 161.402 444.464
13000000 95.1532 189.95 159.863 444.967
13001000 95.7082 185.234 158.828 439.77
13002000 95.1141 186.236 158.653 440.004
13003000 93.8504 188.472 158.979 441.301
13004000 93.8704 190.241 158.173 442.284
13005000 94.1555 188.352 156.033 438.541
13006000 94.8237 190.081 158.841 443.746
13007000 94.7984 187.616 158.128 440.542
13008000 95.3772 186.157 159.599 441.133
13009000 95.9355 185.826 161.58 443.341
13010000 94.3918 183.315 163.439 441.146
13011000 93.463 181.379 165.839 440.681
13012000 93.2619 183.421 166.959 443.642
13013000 93.4313 181.364 168.689 443.484
13014000 93.7929 179.925 167.774 441.492
13015000 93.7431 179.976 168.018 441.738
13016000 92.5743 181.282 168.339 442.195
13017000 93.6066 183.161 167.646 444.414
13018000 93.0546 183.503 167.74 444.298
13019000 92.9087 187.206 168.827 448.942
13020000 93.9117 189.109 168.917 451.938
13021000 95.1766 189.888 169.077 454.141
13022000 95.1689 189.919 169.733 454.821
13023000 93.4404 188.012 170.317 451.769
13024000 92.7772 188.165 169.127 450.069
13025000 92.9102 189.293 171.46 453.663
13026000 92.9367 187.205 174.336 454.477
13027000 94.4358 186.357 169.638 450.43
13028000 95.3106 190.304 164.957 450.572
13029000 94.5661 190.431 163.568 448.565
13030000 94.6647 191.832 164.699 451.196
13031000 93.8627 192.542 168.24 454.645
13032000 94.2943 192.287 168.489 455.071
13033000 96.4027 190.241 168.71 455.353
13034000 97.7208 188.1 173.038 458.859
13035000 98.9114 187.282 175.424 461.617
13036000 98.8173 186.655 176.082 461.554
13037000 98.1812 187.331 174.001 459.513
13038000 97.1006 186.945 170.061 454.107
13039000 96.647 188.742 166.929 452.317
13040000 97.6177 187.644 165.983 451.244
13041000 97.1671 185.738 166.534 449.439
13042000 97.2171 185.13 169.015 451.363
13043000 96.6144 182.208 170.711 449.533
13044000 97.188 178.09 171.805 447.083
13045000 96.389 174.754 169.906 441.049
13046000 96.7514 174.875 172.362 443.988
13047000 98.0342 174.904 174.228 447.167
13048000 98.7207 173.349 173.235 445.304
13049000 99.0405 173.609 171.893 444.542
13050000 98.2234 176.421 170.421 445.065
13051000 98.1624 175.488 168.83 442.48
13052000 100.662 174.713 172.032 447.407
13053000 101.619 179.809 171.928 453.357
13054000 101.674 182.042 172.711 456.427
13055000 100.837 181.364 171.747 453.948
13056000 102.011 180.178 172.468 454.656
13057000 102.553 181.182 173.067 456.802
13058000 101.468 182.683 169.728 453.879
13059000 101.943 185.447 169.622 457.012
13060000 102.995 186.836 170.664 460.495
13061000 103.551 188.18 171.404 463.135
13062000 102.753 187.051 172.317 462.122
13063000 103.571 184.935 170.963 459.469
13064000 104.536 185.16 168.571 458.267
13065000 104.241 184.297 166.966 455.505
13066000 103.116 185.305 164.835 453.256
13067000 101.928 184.62 161.555 448.104
13068000 102.768 183.594 160.166 446.527
13069000 101.474 182.089 162.766 446.33
13070000 99.747 180.73 162.422 442.899
13071000 100.231 181.921 163.265 445.417
13072000 101.016 184.392 164.036 449.444
13073000 101.309 182.09 163.384 446.783
13074000 100.734 183.772 164.475 448.982
13075000 100.85 184.673 162.936 448.459
13076000 102.008 183.99 162.404 448.402
13077000 103.026 180.316 158.388 441.729
13078000 104.05 182.043 156.938 443.031
13079000 102.999 184.176 154.202 441.377
13080000 101.927 183.104 151.246 436.277
13081000 101.093 182.91 153.142 437.145
13082000 100.314 184.244 152.725 437.283
13083000 100.072 183.821 149.053 432.945
13084000 100.068 185.774 148.275 434.117
13085000 100.36 183.827 148.787 432.974
13086000 99.7402 182.335 148.5 430.575
13087000 99.5872 181.876 150.137 431.6
13088000 100.035 184.297 152.704 437.036
13089000 101.975 183.671 152.511 438.157
13090000 101.378 183.533 151.097 436.009
13091000 101.656 183.201 150.403 435.261
13092000 102.415 183.176 154.293 439.884
13093000 102.947 180.816 154.912 438.675
13094000 104.378 179.687 153.129 437.194
13095000 107.704 181.858 151.389 440.951
13096000 106.594 181.137 154.524 442.255
13097000 105.759 179.109 154.658 439.526
13098000 105.103 179.978 157.443 442.524
13099000 105.58 184.519 157.981 448.08
13100000 103.813 185.226 159.971 449.009
13101000 103.753 182.79 162.162 448.704
13102000 104.393 183.17 161.494 449.057
13103000 105.511 181.725 160.883 448.119
13104000 105.527 180.05 162.579 448.157
13105000 105.186 180.146 165.13 450.462
13106000 104.458 183.058 166.012 453.528
13107000 103.902 184.162 165.353 453.417
13108000 102.058 186.63 164.95 453.638
13109000 103.79 187.283 167.365 458.438
13110000 103.12 185.16 169.604 457.884
13111000 103.595 184.447 169.3 457.342
13112000 103.277 186.899 168.83 459.007
13113000 102.753 190.142 168.838 461.733
13114000 103.646 193.759 172.094 469.499
13115000 103.788 196.022 173.913 473.722
13116000 102.935 193.989 175.261 472.185
13117000 101.921 194.18 176.173 472.274
13118000 100.522 190.58 177.768 468.869
13119000 100.703 187.898 180.522 469.122
13120000 101.605 189.223 179.927 470.755
13121000 101.319 191.813 177.98 471.112
13122000 102.745 193.868 176.544 473.157
13123000 103.776 192.738 172.581 469.095
13124000 101.531 193.834 173.129 468.494
13125000 100.202 192.349 176.539 469.09
13126000 100.958 192.208 178.854 472.02
13127000 101.649 187.673 176.427 465.749
13128000 102.468 187.072 172.112 461.651
13129000 102.745 188.975 167.041 458.762
13130000 103.024 189.404 163.779 456.207
13131000 101.91 188.729 164.934 455.573
13132000 102.379 186.371 167.087 455.838
13133000 101.005 185.381 167.066 453.453
13134000 101.869 182.748 166.945 451.561
13135000 103.372 179.449 169.653 452.473
13136000 103.881 178.363 173.392 455.636
13137000 104.547 178.49 171.5 454.537
13138000 103.849 175.823 169.27 448.943
13139000 103.776 173.544 168.275 445.595
13140000 103.765 171.819 167.567 443.15
13141000 104.145 171.148 166.097 441.391
13142000 105.709 168.479 164.867 439.055
13143000 105.742 171.443 165.649 442.834
13144000 104.669 171.643 167.256 443.567
13145000 104.254 168.854 169.398 442.507
13146000 103.85 167.142 167.309 438.301
13147000 104.388 166.741 167.262 438.391
13148000 105.815 166.403 170.64 442.858
13149000 105.833 164.225 173.194 443.252
13150000 106.334 162.222 176.321 444.877
13151000 107.481 163.834 176.067 447.382
13152000 106.818 162.377 177.335 446.53
13153000 106.489 161.022 177.832 445.342
13154000 106.689 160.44 178.042 445.172
13155000 107.886 158.8 177.237 443.923
13156000 107.696 159.308 176.711 443.714
13157000 108.58 156.444 177.328 442.351
13158000 109.346 153.188 179.051 441.586
13159000 108.153 150.791 182.466 441.41
13160000 107.66 150.051 183.039 440.75
13161000 106.872 148.139 182.078 437.088
13162000 106.669 144.47 182.082 433.22
13163000 107.799 142.929 184.341 435.068
13164000 107.302 140.409 185.128 432.839
13165000 107.132 138.083 184.615 429.831
13166000 105.197 136.426 185.322 426.945
13167000 103.721 133.326 184.189 421.236
13168000 104.741 132.301 185.02 422.061
13169000 106.121 131.664 184.174 421.959
13170000 106.229 132.021 182.25 420.5
13171000 106.774 131.118 183.494 421.386
13172000 106.613 132.193 180.791 419.597
13173000 106.605 134.044 178.75 419.399
13174000 106.444 134.693 178.199 419.336
13175000 105.508 136.061 178.917 420.486
13176000 105.542 136.967 179.21 421.72
13177000 105.84 138.031 178.764 422.634
13178000 106.122 140.419 176.931 423.472
13179000 103.522 136.841 175.925 416.288
13180000 103.849 132.958 173.984 410.791
13181000 105.381 135.4 175.34 416.122
13182000 105.45 136.133 173.131 414.714
13183000 105.635 133.687 176.356 415.679
13184000 106.604 131.443 171.169 409.217
13185000 108.154 130.443 170.241 408.838
13186000 109.345 131.438 168.818 409.601
13187000 110.156 132.36 168.15 410.666
13188000 111.085 130.953 170.206 412.244
13189000 111.312 132.85 171.732 415.893
13190000 110.713 134.275 172.689 417.677
13191000 112.125 134.184 175.387 421.696
13192000 113.923 133.514 174.23 421.667
13193000 114.104 134.659 170.789 419.552
13194000 114.443 133.479 165.402 413.324
13195000 113.214 131.967 163.801 408.982
13196000 112.987 131.771 165.734 410.492
13197000 114.282 131.996 166.769 413.047
13198000 112.133 130.931 165.196 408.26
13199000 113.22 131.557 163.796 408.573
13200000 113.622 130.8 162.157 406.579
13201000 114.449 130.631 164.349 409.429
13202000 115.692 131.857 165.909 413.458
13203000 117.284 133.781 164.097 415.162
13204000 117.264 135.559 164.589 417.413
13205000 117.662 136.516 164.815 418.993
13206000 116.73 138.557 164.203 419.49
13207000 115.081 137.952 165.172 418.206
13208000 113.905 137.975 163 414.88
13209000 114.465 138.332 163.114 415.91
13210000 115.438 137.913 165.526 418.877
13211000 115.469 138.084 164.945 418.497
13212000 113.694 139.566 161.494 414.753
13213000 110.359 142.915 160.708 413.982
13214000 108.451 145.804 164.632 418.887
13215000 106.921 145.835 165.986 418.743
13216000 107.928 145.473 164.369 417.771
13217000 109.495 144.402 162.335 416.232
13218000 110.027 145.691 160.478 416.196
13219000 107.759 142.787 159.7 410.245
13220000 108.731 140.739 163.061 412.531
13221000 108.922 139.783 163.167 411.871
13222000 109.422 138.791 161.232 409.445
13223000 108.144 138.488 158.486 405.118
13224000 108.36 139.3 156.217 403.876
13225000 108.987 139.958 157.174 406.119
13226000 109.115 140.583 160.139 409.837
13227000 106.778 142.794 160.591 410.163
13228000 107.415 143.095 157.377 407.887
13229000 108.152 143.749 155.777 407.677
13230000 108.423 143.521 153.397 405.341
13231000 108.696 143.025 152.606 404.326
13232000 108.504 140.026 153.163 401.693
13233000 107.412 139.508 151.166 398.086
13234000 106.274 139.729 151.761 397.763
13235000 105.751 139.043 153.741 398.536
13236000 105.648 137.33 154.592 397.57
13237000 105.616 133.975 157.934 397.525
13238000 106.473 133.833 161.017 401.323
13239000 107.453 131.868 158.689 398.01
13240000 109.756 131.52 158.51 399.785
13241000 110.703 132.665 158.852 402.22
13242000 110.667 130.341 160.287 401.295
13243000 110.109 128.306 161.116 399.531
13244000 109.939 129.724 155.87 395.533
13245000 110.552 130.908 154.228 395.688
13246000 109.96 130.918 152.04 392.918
13247000 108.921 130.425 150.193 389.539
13248000 111.314 130.284 149.916 391.514
13249000 112.245 132.029 149.987 394.261
13250000 112.26 133.379 151.805 397.445
13251000 111.217 133.355 153.129 397.701
13252000 112.062 132.424 154.208 398.694
13253000 111.856 131.089 153.982 396.927
13254000 112.177 131.49 155.651 399.319
13255000 111.655 131.809 152.999 396.464
13256000 111.15 132.368 151.978 395.496
13257000 110.726 133.112 152.833 396.672
13258000 108.802 133.204 155.608 397.614
13259000 106.966 133.762 154.475 395.203
13260000 106.961 135.112 152.792 394.865
13261000 107.199 134.086 153.275 394.56
13262000 107.428 132.359 155.44 395.228
13263000 108.549 134.996 157.062 400.607
13264000 107.072 137.383 153 397.455
13265000 106.426 138.856 151.348 396.629
13266000 105.754 137.877 153.556 397.187
13267000 105.032 139.425 153.125 397.582
13268000 104.843 138.176 153.014 396.033
13269000 105.085 138.049 154.703 397.836
13270000 106.488 137.419 155.064 398.971
13271000 106.607 137.132 154.666 398.405
13272000 108.34 138.405 156.327 403.072
13273000 109.504 138.129 155.062 402.695
13274000 109.758 138.181 154.334 402.273
13275000 108.058 138.989 157.48 404.527
13276000 107.412 136.767 157.965 402.144
13277000 107.454 134.506 157.266 399.225
13278000 108.294 135.952 156.815 401.061
13279000 108.42 136.966 157.901 403.287
13280000 107.587 137.504 158.395 403.485
13281000 106.855 138.699 163.344 408.898
13282000 106.745 140.124 165.581 412.45
13283000 107.138 141.101 167.9 416.139
13284000 106.807 140.957 169.52 417.284
13285000 106.113 141.282 167.431 414.826
13286000 104.916 140.547 171.784 417.247
13287000 102.673 142.659 174.949 420.28
13288000 101.354 142.158 174.175 417.688
13289000 101.424 142.533 171.423 415.38
13290000 102.149 142.148 173.014 417.312
13291000 102.164 144.295 173.076 419.534
13292000 102.425 146.926 172.419 421.77
13293000 100.827 146.669 170.81 418.306
13294000 99.8639 144.989 173.355 418.208
13295000 99.483 144.718 175.922 420.124
13296000 98.3129 144.792 173.746 416.85
13297000 95.5168 144.25 172.028 411.795
13298000 95.1445 144.583 172.828 412.556
13299000 94.023 146.015 174.502 414.54
13300000 93.3004 147.585 174.892 415.777
13301000 92.3529 150.338 174.172 416.863
13302000 91.4865 150.961 173.392 415.84
13303000 93.003 149.387 173.531 415.922
13304000 94.5576 148.082 174.322 416.962
13305000 95.8801 148.436 175.155 419.471
13306000 96.0841 149.788 173.096 418.968
13307000 95.0051 147.771 170.502 413.278
13308000 95.573 148.046 169.319 412.938
13309000 94.7823 147.616 167.545 409.944
13310000 94.2792 145.608 169.171 409.058
13311000 93.2918 148.548 168.679 410.518
13312000 92.616 150.884 166.25 409.749
13313000 91.5695 151.878 167.833 411.281
13314000 92.0618 152.254 166.175 410.491
13315000 91.5254 152.264 162.656 406.446
13316000 91.3707 150.869 158.11 400.35
13317000 90.5553 148.945 157.729 397.23
13318000 89.8074 151.201 157.572 398.58
13319000 89.0738 150.388 155.943 395.405
13320000 89.1818 151.059 158.603 398.844
13321000 88.892 148.317 160.822 398.03
13322000 87.9821 146.774 162.581 397.336
13323000 86.6331 146.451 161.876 394.961
13324000 86.843 145.754 160.714 393.31
13325000 86.7676 145.395 162.191 394.354
13326000 87.1774 146.296 163.287 396.76
13327000 89.1497 147.059 160.637 396.846
13328000 89.5244 144.909 158.065 392.499
13329000 89.5472 141.955 157.408 388.91
13330000 89.5114 141.447 157.77 388.729
13331000 89.7887 140.885 155.19 385.863
13332000 91.1489 141.676 156.619 389.443
13333000 91.267 138.996 159.167 389.43
13334000 89.8689 136.68 159.816 386.365
13335000 89.7633 139.477 159.251 388.491
13336000 88.5951 139.724 159.808 388.126
13337000 87.6504 138.047 158.999 384.696
13338000 87.9208 138.105 155.676 381.702
13339000 86.9895 137.727 151.545 376.262
13340000 87.4814 136.973 151.193 375.648
13341000 87.2414 135.65 152.248 375.139
13342000 87.246 136.362 157.144 380.752
13343000 87.179 136.465 156.816 380.46
13344000 88.1016 134.132 156.625 378.858
13345000 88.418 137.41 155.478 381.306
13346000 88.7325 140.521 156.911 386.165
13347000 90.0218 144.018 155.459 389.499
13348000 92.1716 144.606 152.306 389.084
13349000 93.0429 141.032 151.128 385.203
13350000 91.2589 139.126 154.855 385.241
13351000 90.6149 138.594 159.511 388.721
13352000 90.3652 138.525 160.098 388.988
13353000 88.4631 139.092 158.74 386.294
13354000 87.5298 138.69 157.248 383.468
13355000 88.3091 138.379 156.004 382.691
13356000 88.9706 137.863 154.953 381.787
13357000 90.4919 136.075 156.592 383.159
13358000 92.547 133.465 153.388 379.4
13359000 91.7516 132.577 152.99 377.318
13360000 91.5974 132.121 155.573 379.291
13361000 93.0338 133.31 156.982 383.325
13362000 94.0365 133.209 157.132 384.377
13363000 94.6203 133.135 157.196 384.951
13364000 93.8035 131.276 156.958 382.038
13365000 93.652 131.471 155.917 381.04
13366000 94.3891 132.288 155.793 382.47
13367000 93.1504 130.224 154.872 378.246
13368000 93.0016 126.86 152.457 372.319
13369000 92.1302 127.254 153.986 373.37
13370000 91.233 126.058 152.084 369.375
13371000 92.1249 127.406 151.504 371.035
13372000 91.2008 127.686 152.774 371.661
13373000 90.2362 128.116 154.661 373.014
13374000 90.7475 127.95 154.019 372.717
13375000 91.0014 127.363 153.686 372.051
13376000 90.7696 126.765 153.743 371.278
13377000 90.5397 130.068 155.35 375.957
13378000 89.7649 132.137 156.78 378.682
13379000 89.5104 132.414 160.146 382.071
13380000 90.0425 130.159 163.738 383.94
13381000 89.4435 131.33 164.557 385.331
13382000 88.9172 130.808 161.47 381.196
13383000 88.2198 131.229 162.869 382.318
13384000 87.9323 130.811 163.706 382.449
13385000 88.2888 129.874 166.035 384.198
13386000 88.6989 127.121 163.654 379.474
13387000 87.9046 127.552 160.066 375.523
13388000 87.0869 128.349 158.848 374.284
13389000 86.1652 131.577 161.42 379.162
13390000 85.5487 132.826 165.61 383.985
13391000 85.3149 130.965 166.876 383.156
13392000 85.5586 128.895 165.816 380.269
13393000 85.5018 130.47 163.707 379.679
13394000 84.6953 130.225 159.915 374.835
13395000 85.9039 129.004 159.805 374.713
13396000 87.3196 128.332 160.231 375.883
13397000 87.7773 128.291 160.309 376.378
13398000 86.1384 128.784 160.119 375.042
13399000 85.904 132.552 161.154 379.61
13400000 87.0345 134.184 161.782 383.001
13401000 87.7491 135.463 160.18 383.392
13402000 88.9155 134.361 158.644 381.92
13403000 89.5441 132.719 157.927 380.19
13404000 90.6641 130.146 157.111 377.921
13405000 91.1219 131.864 157.217 380.203
13406000 91.3484 134.065 156.809 382.223
13407000 91.8153 134.392 156.859 383.067
13408000 92.6972 131.934 156.14 380.772
13409000 92.0384 130.42 156.527 378.986
13410000 92.8494 130.006 153.48 376.335
13411000 94.4635 129.718 152.772 376.953
13412000 97.2751 128.509 153.295 379.079
13413000 98.9713 128.063 151.539 378.574
13414000 98.4201 128.549 151.687 378.656
13415000 97.2524 127.697 153.034 377.983
13416000 98.2297 127.549 153.387 379.165
13417000 98.0941 127.388 156.349 381.832
13418000 98.861 126.189 158.352 383.402
13419000 98.7365 126.172 156.834 381.742
13420000 97.6279 125.447 159.049 382.123
13421000 98.2241 125.107 158.363 381.694
13422000 97.5808 123.873 158.23 379.683
13423000 99.0748 122.774 159.095 380.943
13424000 98.9755 122.367 157.46 378.803
13425000 98.9348 121.856 155.992 376.783
13426000 97.8929 122.068 154.986 374.947
13427000 96.7916 121.443 151.611 369.846
13428000 95.4983 120.668 150.576 366.743
13429000 94.1584 118.329 149.057 361.544
13430000 92.8924 117.068 146.857 356.817
13431000 91.5532 116.695 147.627 355.875
13432000 91.3584 114.508 146.23 352.097
13433000 91.3182 113.727 147.758 352.803
13434000 91.5385 114.701 148.519 354.758
13435000 91.0281 113.671 145.287 349.986
13436000 90.5473 116.792 143.351 350.69
13437000 91.6169 117.015 142.555 351.187
13438000 91.8969 116.066 145.375 353.338
13439000 92.4595 116.053 145.798 354.311
13440000 91.6174 118.461 144.634 354.713
13441000 91.4455 119.942 149.585 360.972
13442000 89.4458 118.845 148.105 356.396
13443000 88.762 118.409 147.169 354.34
13444000 88.911 118.293 147.504 354.708
13445000 88.4973 116.42 148.844 353.762
13446000 89.4619 117.157 149.288 355.907
13447000 88.706 121.227 150.552 360.485
13448000 88.5593 121.598 150.1 360.257
13449000 88.6478 121.181 151.557 361.386
13450000 89.1021 121.016 152.643 362.761
13451000 88.1613 120.565 149.019 357.745
13452000 87.095 119.187 146.921 353.202
13453000 86.8834 119.583 148.563 355.029
13454000 87.4974 122.351 147.33 357.178
13455000 88.0317 124.617 146.93 359.579
13456000 87.2175 125.376 145.459 358.052
13457000 85.6169 124.908 146.431 356.956
13458000 84.9769 123.961 145.136 354.074
13459000 84.5699 125.491 145.246 355.308
13460000 83.7356 124.882 144.486 353.103
13461000 82.5546 122.668 144.737 349.96
13462000 82.6904 124.611 144.306 351.607
13463000 83.3169 127.764 143.338 354.419
13464000 83.3424 130.023 141.561 354.927
13465000 83.0129 128.819 141.051 352.882
13466000 82.1252 126.56 142.233 350.919
13467000 82.3017 127.107 144.428 353.837
13468000 84.1441 126.965 145.29 356.398
13469000 85.0175 125.338 143.79 354.145
13470000 84.5558 124.741 144.053 353.35
13471000 84.419 124.737 144.152 353.309
13472000 83.3885 124.776 143.153 351.317
13473000 82.4384 125.22 145.165 352.823
13474000 81.3248 126.517 145.467 353.309
13475000 81.2655 127.726 148.245 357.236
13476000 82.5111 127.953 149.898 360.363
13477000 83.6847 126.74 150.826 361.251
13478000 83.9615 127.584 153.3 364.846
13479000 83.855 126.435 155.459 365.749
13480000 84.1014 129.145 158.343 371.589
13481000 86.4883 129.792 159.636 375.916
13482000 85.7338 127.615 159.075 372.424
13483000 86.2768 127.413 161.008 374.697
13484000 86.2971 129.531 160.225 376.054
13485000 86.1005 130.311 159.703 376.114
13486000 86.3007 130.22 162.485 379.006
13487000 86.8703 129.337 165.982 382.189
13488000 87.9005 129.167 168.976 386.044
13489000 87.273 128.279 168.811 384.364
13490000 88.0099 127.296 169.741 385.047
13491000 87.9184 128.027 170.646 386.591
13492000 88.9061 127.901 169.397 386.203
13493000 89.4475 127.68 167.537 384.665
13494000 89.4228 125.811 167.081 382.314
13495000 89.8219 124.707 167.787 382.316
13496000 89.4906 123.882 169.88 383.253
13497000 88.2792 121.603 170.197 380.08
13498000 87.4062 118.303 169.706 375.415
13499000 86.0705 116.182 169.171 371.423
13500000 85.9685 114.805 171.689 372.463
13501000 87.1119 113.844 172.429 373.385
13502000 87.406 112.726 168.756 368.887
13503000 86.9857 114.723 164.046 365.755
13504000 85.3753 114.547 165.922 365.845
13505000 84.7088 113.85 166.486 365.045
13506000 85.5321 114.433 169.678 369.643
13507000 85.2077 112.681 168.674 366.563
13508000 84.4025 113.198 169.594 367.194
13509000 85.3696 111.679 173.074 370.122
13510000 86.1436 113.988 172.951 373.083
13511000 85.4545 114.038 171.99 371.483
13512000 85.8302 112.743 168.993 367.566
13513000 85.1781 111.483 167.427 364.088
13514000 85.2551 109.269 167.29 361.814
13515000 84.2696 108.522 170.155 362.947
13516000 84.8063 108.096 168.71 361.612
13517000 85.2845 109.095 167.093 361.472
13518000 85.2001 110.766 167.066 363.032
13519000 84.9249 109.003 167.098 361.026
13520000 85.0119 108.228 166.984 360.223
13521000 85.7556 108.048 168.278 362.081
13522000 86.6868 108.422 169.032 364.141
13523000 86.7909 110.868 169.386 367.045
13524000 86.947 115.163 168.88 370.99
13525000 88.0177 116.828 170.1 374.946
13526000 87.633 117.423 174.474 379.53
13527000 87.158 118.699 176.364 382.221
13528000 86.4696 122.073 174.609 383.152
13529000 87.8886 121.606 174.955 384.45
13530000 89.4833 124.265 173.617 387.365
13531000 89.601 123.318 174.4 387.32
13532000 88.4446 125.089 171.208 384.742
13533000 87.3448 124.583 167.495 379.423
13534000 86.502 124.449 162.83 373.781
13535000 85.2855 123.726 162.902 371.913
13536000 85.0889 121.624 165.877 372.589
13537000 83.7126 124.318 165.71 373.741
13538000 82.9057 122.496 167.03 372.431
13539000 83.3124 123.902 166.214 373.428
13540000 82.8497 125.491 164.354 372.694
13541000 82.1544 125.432 167.068 374.655
13542000 81.9205 125.332 169.142 376.395
13543000 80.4044 125.162 170.24 375.807
13544000 79.7346 126.278 167.025 373.037
13545000 79.2396 124.374 162.844 366.458
13546000 79.7618 124.609 164.889 369.259
13547000 78.7395 127.098 163.999 369.836
13548000 78.3111 127.36 163.98 369.652
13549000 78.3295 130.042 164.193 372.565
13550000 78.7324 131.593 164.937 375.262
13551000 77.8104 132 167.978 377.788
13552000 77.4258 131.356 168.448 377.23
13553000 75.716 132.231 167.856 375.804
13554000 74.9154 134.46 165.288 374.664
13555000 74.602 136.31 160.536 371.448
13556000 75.0086 136.601 159.843 371.452
13557000 74.7465 135.096 159.538 369.38
13558000 73.5881 133.785 163.298 370.671
13559000 72.4469 134.321 163.009 369.777
13560000 72.6805 133.969 162.28 368.93
13561000 72.8857 135.74 162.008 370.634
13562000 74.3472 134.915 161.269 370.531
13563000 74.4285 134.84 161.602 370.87
13564000 75.1767 136.552 160.183 371.912
13565000 76.0873 135.064 159.218 370.369
13566000 75.7272 137.093 159.706 372.526
13567000 75.1763 136.277 161.914 373.367
13568000 75.0658 134.937 159.492 369.495
13569000 75.0786 133.206 158.27 366.554
13570000 75.0327 133.195 157.725 365.952
13571000 74.9009 133.253 157.245 365.399
13572000 73.8591 133.433 156.884 364.177
13573000 73.0205 135.445 156.673 365.138
13574000 73.4778 135.902 158.339 367.719
13575000 74.1555 138.38 161.391 373.926
13576000 75.9598 139.507 160.913 376.38
13577000 76.0262 139.903 160.769 376.699
13578000 75.4885 140.946 163.483 379.918
13579000 75.043 142.094 165.597 382.733
13580000 74.8697 143.853 164.235 382.957
13581000 75.2488 143.323 163.833 382.405
13582000 74.7006 143.716 161.87 380.286
13583000 75.2437 145.975 161.921 383.14
13584000 76.004 146.283 160.547 382.834
13585000 76.1501 147.094 160.298 383.543
13586000 76.7933 145.794 161.671 384.258
13587000 76.6802 142.436 163.887 383.002
13588000 76.1048 141.337 163.968 381.41
13589000 76.771 140.693 163.381 380.845
13590000 76.8578 140.571 164.749 382.178
13591000 77.1136 140.565 163.266 380.945
13592000 77.2258 138.101 161.984 377.312
13593000 78.5911 137.967 160.572 377.13
13594000 78.1245 140.238 156.785 375.147
13595000 77.6499 142.706 155.791 376.147
13596000 75.6356 144.811 153.356 373.803
13597000 75.0696 145.212 153.675 373.957
13598000 74.8355 147.361 150.73 372.926
13599000 73.8887 150.717 150.116 374.721
13600000 73.3084 152.58 152.119 378.007
13601000 73.3536 153.485 152.971 379.81
13602000 72.0689 152.559 152.95 377.579
13603000 70.9693 151.377 154.519 376.865
13604000 71.5041 153.503 156.387 381.393
13605000 71.5649 156.305 155.211 383.081
13606000 72.619 155.153 154.338 382.11
13607000 73.2969 154.27 155.625 383.192
13608000 73.4287 155.397 156.614 385.44
13609000 73.6703 157.411 159.337 390.418
13610000 73.456 156.489 159.169 389.114
13611000 73.46 156.934 155.882 386.276
13612000 74.9206 158.39 153.046 386.357
13613000 75.3981 162.127 151.586 389.112
13614000 76.0705 159.35 153.218 388.639
13615000 77.1481 157.547 152.113 386.808
13616000 77.6533 157.546 151.153 386.352
13617000 76.4545 158.087 155.553 390.094
13618000 77.554 152.089 156.979 386.622
13619000 78.0557 150.641 156.605 385.302
13620000 77.4971 150.536 156.498 384.531
13621000 76.4445 151.827 157.802 386.074
13622000 76.7437 149.506 157.303 383.553
13623000 76.6908 148.931 161.007 386.628
13624000 77.8416 151.597 164.027 393.466
13625000 77.6385 150.533 162.736 390.908
13626000 76.9849 152.279 159.162 388.425
13627000 76.6673 153.738 155.525 385.931
13628000 77.1872 154.504 154.161 385.852
13629000 76.9775 153.378 156.352 386.707
13630000 76.6325 155.571 155.724 387.928
13631000 76.8998 156.179 151.745 384.824
13632000 77.7572 156.907 152.846 387.51
13633000 78.9463 157.251 155.609 391.807
13634000 79.3433 156.109 158.544 393.997
13635000 80.235 152.747 158.419 391.401
13636000 79.5541 149.568 158.41 387.532
13637000 78.9599 145.287 156.959 381.206
13638000 78.5813 144.413 154.228 377.223
13639000 79.3686 145.359 155.655 380.383
13640000 78.8165 146.898 157.959 383.673
13641000 77.7809 145.66 156.182 379.623
13642000 80.2271 147.11 154.092 381.428
13643000 79.3788 147.781 154.82 381.98
13644000 79.6676 147.744 156.315 383.727
13645000 79.8478 147.794 159.457 387.099
13646000 79.7064 146.83 161.279 387.816
13647000 79.9113 147.58 161.325 388.816
13648000 78.7122 148.105 161.143 387.96
13649000 78.7836 149.259 163.557 391.6
13650000 78.9683 150.721 165.188 394.877
13651000 78.9196 149.553 163.568 392.041
13652000 79.4743 148.153 162.344 389.972
13653000 81.2164 145.948 163.11 390.275
13654000 82.936 145.82 164.498 393.254
13655000 83.1615 145.464 165.369 393.994
13656000 82.8128 145.852 164.594 393.259
