# Time-averaged data for fix eint_out
# TimeStep c_eint_total c_eint_water c_eint_pair
7851000 -2712.42 -4720.02 -1077.05
7852000 -2767.44 -4682.36 -1085.4
7853000 -2776.04 -4732.4 -1093.46
7854000 -2786.76 -4693.71 -1107.34
7855000 -2722.81 -4833 -1097.37
7856000 -2791.88 -4770.64 -1122.89
7857000 -2775.51 -4779.38 -1117.66
7858000 -2743.4 -4790 -1104.09
7859000 -2725.67 -4734.29 -1102.54
7860000 -2765.58 -4737.55 -1118.62
7861000 -2807.59 -4710.41 -1117.63
7862000 -2763.06 -4726.88 -1113.36
7863000 -2763.31 -4778.29 -1112.87
7864000 -2787.28 -4774.34 -1126.52
7865000 -2794.14 -4741.92 -1119.73
7866000 -2770.21 -4732 -1109.73
7867000 -2729.69 -4759.06 -1088.84
7868000 -2760 -4780.92 -1106.13
7869000 -2794.64 -4665.13 -1102.43
7870000 -2816.36 -4700.06 -1123.87
7871000 -2825.93 -4651.82 -1134.68
7872000 -2768.09 -4713.09 -1130.37
7873000 -2748.04 -4762.42 -1115.27
7874000 -2745.66 -4745.84 -1119.88
7875000 -2771.46 -4779.57 -1129.42
7876000 -2759.31 -4747.75 -1113.99
7877000 -2714.92 -4754.31 -1115.33
7878000 -2760.25 -4676 -1122.51
7879000 -2749.13 -4753.4 -1122.4
7880000 -2745.22 -4765 -1119.01
7881000 -2793.9 -4770.59 -1103.96
7882000 -2794.69 -4743.48 -1125.88
7883000 -2758.8 -4703.29 -1118.86
7884000 -2794.79 -4693.96 -1106.07
7885000 -2793.05 -4694.22 -1121.02
7886000 -2818.24 -4698.61 -1123.38
7887000 -2767.84 -4756.46 -1086.94
7888000 -2749.54 -4717.12 -1084.85
7889000 -2728.09 -4706.67 -1077.79
7890000 -2721.46 -4747.66 -1093.9
7891000 -2767.89 -4787.03 -1127.09
7892000 -2779.7 -4816.75 -1106.3
7893000 -2761.14 -4805.34 -1097.2
7894000 -2820.05 -4775.59 -1124.75
7895000 -2804.31 -4773.26 -1119.21
7896000 -2765.08 -4869.15 -1098.02
7897000 -2751.28 -4762.89 -1097.32
7898000 -2770.55 -4831.65 -1102.66
7899000 -2774.19 -4844.8 -1113.62
7900000 -2807.53 -4762.52 -1127.58
7901000 -2802.17 -4786.74 -1121.21
7902000 -2848.43 -4707.41 -1144.53
7903000 -2843.19 -4639.16 -1152.3
7904000 -2828.54 -4606.43 -1146.11
7905000 -2782.49 -4705.89 -1128.27
7906000 -2783.2 -4733.48 -1122.51
7907000 -2766.25 -4705.33 -1129.75
7908000 -2760.96 -4699.08 -1117.55
7909000 -2760.39 -4700.31 -1113.4
7910000 -2787.99 -4679.1 -1120.49
7911000 -2780.86 -4661.2 -1130.26
7912000 -2784.31 -4647.13 -1122.92
7913000 -2760.67 -4655.49 -1115.25
7914000 -2783.75 -4613.42 -1104.91
7915000 -2786.19 -4598.27 -1108.42
7916000 -2740.24 -4692.47 -1102.71
7917000 -2753.38 -4683.55 -1115.99
7918000 -2790.28 -4631.49 -1113.51
7919000 -2792.82 -4674.42 -1118.83
7920000 -2834.74 -4639.7 -1131.02
7921000 -2818.67 -4680.88 -1128.57
7922000 -2825.99 -4620.1 -1138.59
7923000 -2817.51 -4628.57 -1125.18
7924000 -2816.98 -4630.05 -1134.64
7925000 -2788.41 -4581.26 -1123.37
7926000 -2773.93 -4632.24 -1100.69
7927000 -2765.07 -4627.6 -1103.73
7928000 -2814.29 -4552.76 -1119.31
7929000 -2762.96 -4566.67 -1104.16
7930000 -2739.23 -4589.59 -1109.22
7931000 -2722.33 -4598.97 -1115.01
7932000 -2744.17 -4588.66 -1107.9
7933000 -2712.74 -4613.8 -1099.44
7934000 -2719.94 -4592.24 -1109
7935000 -2731.59 -4515.73 -1106.85
7936000 -2749.36 -4581.17 -1101.3
7937000 -2785.15 -4528.47 -1099.35
7938000 -2760.35 -4689.06 -1088.3
7939000 -2745.28 -4612.15 -1089.34
7940000 -2777.81 -4568.44 -1096.13
7941000 -2726.3 -4611.3 -1080
7942000 -2701.98 -4642.13 -1065.63
7943000 -2772.5 -4586.58 -1093.39
7944000 -2739.13 -4608.28 -1094.32
7945000 -2716.43 -4627.74 -1085.36
7946000 -2759.89 -4618.49 -1108.83
7947000 -2722.36 -4679.43 -1089.51
7948000 -2706.85 -4671.2 -1070.22
7949000 -2731.13 -4646.17 -1087.24
7950000 -2719.88 -4701.79 -1096.79
7951000 -2778.8 -4645.25 -1112.42
7952000 -2803.07 -4577.51 -1106.81
7953000 -2850.56 -4562.99 -1121.44
7954000 -2823.05 -4584.69 -1134.41
7955000 -2793.53 -4569.89 -1124.22
7956000 -2763.7 -4662.08 -1112.53
7957000 -2776.7 -4674.49 -1115.93
7958000 -2794.34 -4697.52 -1108.34
7959000 -2814.76 -4654.78 -1133.07
7960000 -2803.02 -4615.27 -1135.3
7961000 -2770.74 -4616.24 -1120.7
7962000 -2736.83 -4691.74 -1103.47
7963000 -2785.27 -4654.4 -1118.24
7964000 -2802.3 -4654.01 -1122.52
7965000 -2766.34 -4641.51 -1099.88
7966000 -2806.13 -4564.91 -1120.1
7967000 -2828.34 -4558.75 -1124.44
7968000 -2807.22 -4579.98 -1118.1
7969000 -2776.38 -4651.66 -1116.07
7970000 -2794.64 -4581.85 -1121.34
7971000 -2720.88 -4644.39 -1094.28
7972000 -2739.59 -4612.43 -1100.49
7973000 -2781.12 -4597.36 -1114.53
7974000 -2757.24 -4620.95 -1096.6
7975000 -2727.99 -4661.85 -1097.73
7976000 -2792.12 -4488.95 -1112.1
7977000 -2748.58 -4572.51 -1105.49
7978000 -2782.25 -4448.71 -1123.59
7979000 -2759.72 -4468.39 -1111
7980000 -2756.17 -4538.4 -1115.64
7981000 -2769.83 -4569.03 -1117.35
7982000 -2754.88 -4550.11 -1113.46
7983000 -2766.59 -4582.8 -1116.15
7984000 -2777.23 -4538 -1125.16
7985000 -2757.77 -4544.76 -1124.75
7986000 -2746.97 -4544.1 -1105.22
7987000 -2722.24 -4581.14 -1097.8
7988000 -2681.73 -4522.98 -1081.39
7989000 -2689.1 -4601.36 -1080.3
7990000 -2707.1 -4594.21 -1082.6
7991000 -2696.58 -4634.35 -1088.58
7992000 -2707.88 -4584.33 -1102.82
7993000 -2706.69 -4508.88 -1093.54
7994000 -2703.83 -4540.66 -1100.51
7995000 -2698.61 -4504.83 -1074.44
7996000 -2724.84 -4506.07 -1083.2
7997000 -2730.87 -4511.62 -1099.55
7998000 -2696.15 -4572.25 -1097.92
7999000 -2766.67 -4443.81 -1112.58
8000000 -2810.05 -4452.78 -1118.8
8001000 -2794.23 -4395.49 -1117.95
8002000 -2786.56 -4420.81 -1114.26
8003000 -2784.69 -4378.78 -1107.92
8004000 -2767.71 -4456.04 -1111.26
8005000 -2785.27 -4441.44 -1121.33
8006000 -2776.21 -4443.99 -1112.03
8007000 -2752.88 -4550.63 -1113.55
8008000 -2738.2 -4508.4 -1099.86
8009000 -2750.38 -4505.24 -1099.22
8010000 -2825.77 -4487.21 -1129.74
8011000 -2812.72 -4482.28 -1118.4
8012000 -2801.11 -4560.52 -1112.9
8013000 -2756.42 -4637.61 -1112.12
8014000 -2785.05 -4578.46 -1110.67
8015000 -2781.25 -4612.67 -1120.33
8016000 -2817.39 -4626.91 -1138.63
8017000 -2782.24 -4654.51 -1135.84
8018000 -2797.07 -4635.71 -1137.02
8019000 -2796.2 -4641.64 -1123.4
8020000 -2802.6 -4657.75 -1137.2
8021000 -2764.75 -4709.3 -1124.01
8022000 -2747.07 -4693.4 -1098.9
8023000 -2735.64 -4677.95 -1106.9
8024000 -2779.64 -4641.06 -1123.23
8025000 -2786.48 -4582.23 -1125.36
8026000 -2772.07 -4582.98 -1123.84
8027000 -2707.93 -4631.37 -1100.07
8028000 -2718.85 -4576.25 -1101.44
8029000 -2769.71 -4581.58 -1124.45
8030000 -2781.43 -4630.38 -1116.43
8031000 -2737.64 -4719.9 -1104.67
8032000 -2732.94 -4669.23 -1101.64
8033000 -2782.86 -4668.09 -1104.12
8034000 -2728.17 -4681.42 -1090.2
8035000 -2781.19 -4668.44 -1102.22
8036000 -2752.44 -4657.08 -1085.65
8037000 -2764.93 -4646.38 -1091.94
8038000 -2797.65 -4527.31 -1104.79
8039000 -2818.47 -4508.02 -1112.47
8040000 -2797.76 -4550.27 -1104.22
8041000 -2755.27 -4577.35 -1107.28
8042000 -2847.41 -4554.69 -1121.16
8043000 -2904.95 -4518.99 -1129.27
8044000 -2866.14 -4569.72 -1129.2
8045000 -2803.35 -4563.12 -1107.56
8046000 -2865.99 -4545.85 -1134.88
8047000 -2858.79 -4565.11 -1130.15
8048000 -2879.01 -4530.61 -1149.27
8049000 -2848.05 -4556.05 -1151.57
8050000 -2845.78 -4548.84 -1142.57
8051000 -2841.43 -4627.25 -1138.99
8052000 -2830.16 -4609.3 -1136.84
8053000 -2881.13 -4593.48 -1151.11
8054000 -2916.48 -4561.41 -1161.97
8055000 -2843.66 -4632.1 -1142.65
8056000 -2841.8 -4720.6 -1130.56
8057000 -2864.88 -4672.72 -1114.55
8058000 -2847.08 -4590.69 -1119.43
8059000 -2845.51 -4611.57 -1129.39
8060000 -2885.58 -4601.45 -1147.07
8061000 -2900.22 -4604.54 -1152.91
8062000 -2837.31 -4690.52 -1124.75
8063000 -2881.89 -4641.7 -1116.31
8064000 -2868.67 -4651.73 -1111.98
8065000 -2864.48 -4651.27 -1118.08
8066000 -2872.58 -4595.21 -1112.5
8067000 -2879.71 -4616.19 -1123.85
8068000 -2848.96 -4710.09 -1130.39
8069000 -2876.12 -4667.04 -1123.95
8070000 -2876.77 -4654.01 -1115.79
8071000 -2866.5 -4605.76 -1115.68
8072000 -2824.03 -4656.01 -1110.03
8073000 -2851.4 -4626.05 -1111.82
8074000 -2866.64 -4569.05 -1112.69
8075000 -2878.29 -4578.58 -1121.91
8076000 -2867.6 -4603.88 -1112.03
8077000 -2877.87 -4585.35 -1111.37
8078000 -2857.96 -4655.2 -1115.75
8079000 -2836.95 -4674.28 -1104.02
8080000 -2877.62 -4612.74 -1108.54
8081000 -2876.08 -4600.81 -1116.5
8082000 -2865.1 -4596.6 -1123.22
8083000 -2833.99 -4632.9 -1105.55
8084000 -2826.93 -4634.72 -1109.15
8085000 -2837.67 -4609.68 -1099.55
8086000 -2836.09 -4624.98 -1098.57
8087000 -2845.62 -4574.56 -1098.86
8088000 -2809.57 -4632.18 -1088.78
8089000 -2824.73 -4676.23 -1099.86
8090000 -2784.07 -4690.36 -1080.04
8091000 -2793.88 -4655.84 -1090.67
8092000 -2834.66 -4724.28 -1117.56
8093000 -2862.3 -4725.1 -1119.48
8094000 -2862.57 -4659.86 -1098.07
8095000 -2838.71 -4678.2 -1097.73
8096000 -2818.96 -4698.31 -1108.55
8097000 -2858.18 -4702.43 -1110.46
8098000 -2826.57 -4711.12 -1105.89
8099000 -2853.53 -4624.1 -1106.96
8100000 -2833.05 -4636.68 -1108.52
8101000 -2798.46 -4709.29 -1095.6
8102000 -2847.71 -4696.92 -1098.79
8103000 -2847.21 -4714.19 -1097.12
8104000 -2827.63 -4680.85 -1099.48
8105000 -2853.2 -4630.67 -1101.73
8106000 -2863.27 -4647.84 -1123.69
8107000 -2882.22 -4563.85 -1138.03
8108000 -2856.78 -4608.57 -1113.24
8109000 -2910.37 -4588.21 -1147.76
8110000 -2936.79 -4565.95 -1153.99
8111000 -2918.34 -4550.37 -1136.9
8112000 -2919.52 -4544.83 -1140.31
8113000 -2881.17 -4564.65 -1123.84
8114000 -2882.71 -4577.82 -1126.52
8115000 -2906.87 -4568.06 -1124.89
8116000 -2920.12 -4638.78 -1131.08
8117000 -2950.96 -4577.55 -1148.66
8118000 -2945.4 -4489.94 -1143.65
8119000 -2938.39 -4503.25 -1138.58
8120000 -2961.55 -4544.66 -1155.54
8121000 -2891.78 -4533.3 -1116.88
8122000 -2857.21 -4590.95 -1117.86
8123000 -2871.14 -4580.94 -1109.53
8124000 -2909.8 -4502.42 -1140.91
8125000 -2856.18 -4515.57 -1124.75
8126000 -2814.09 -4534.79 -1097.32
8127000 -2824.89 -4513.55 -1111.49
8128000 -2854.08 -4508.74 -1134.5
8129000 -2847.92 -4510.77 -1135.45
8130000 -2844.04 -4567.14 -1122.58
8131000 -2804.12 -4564.5 -1104.34
8132000 -2801.8 -4572.23 -1098.31
8133000 -2826.96 -4587.21 -1105.86
8134000 -2850.47 -4619.29 -1112.78
8135000 -2880.51 -4642.78 -1133.28
8136000 -2853.26 -4643.96 -1136.45
8137000 -2884.66 -4515.41 -1147.58
8138000 -2916.45 -4533.85 -1153.86
8139000 -2859.47 -4596.96 -1150.21
8140000 -2885.46 -4558.9 -1162.2
8141000 -2909.45 -4502.01 -1161.02
8142000 -2878.73 -4541.51 -1134.25
8143000 -2892.15 -4532.79 -1141.43
8144000 -2880.86 -4617.21 -1136.56
8145000 -2862.6 -4642.4 -1121.39
8146000 -2819.03 -4678.05 -1119.32
8147000 -2839.23 -4593.22 -1142.36
8148000 -2837.94 -4735.68 -1137.49
8149000 -2872.15 -4619.71 -1131.33
8150000 -2854.67 -4644.55 -1137.72
8151000 -2872.91 -4614.11 -1145.97
8152000 -2845.44 -4602.99 -1142.45
8153000 -2839.92 -4631.09 -1125.9
8154000 -2791.37 -4720.23 -1128.31
8155000 -2825.28 -4642.32 -1134.19
8156000 -2809.84 -4672.95 -1145.62
8157000 -2802.48 -4735.95 -1144.53
8158000 -2799.96 -4699.13 -1149.24
8159000 -2793.23 -4664.22 -1138.82
8160000 -2798.88 -4688.83 -1131.59
8161000 -2853.2 -4644.92 -1139.85
8162000 -2783.95 -4692.88 -1129.3
8163000 -2783.01 -4684.93 -1134.87
8164000 -2799.72 -4680.66 -1141.03
8165000 -2816.69 -4640.14 -1130.95
8166000 -2797.06 -4660.48 -1122.38
8167000 -2716.99 -4745.7 -1109.18
8168000 -2781.81 -4720.91 -1121.55
8169000 -2816.68 -4684.12 -1138.45
8170000 -2807.22 -4628.56 -1138.91
8171000 -2758.27 -4693.45 -1134.56
8172000 -2771.08 -4678.07 -1142.13
8173000 -2733.71 -4697.66 -1117.17
8174000 -2735.38 -4729.31 -1103.54
8175000 -2717.83 -4726.6 -1104.81
8176000 -2761.62 -4699.23 -1121.17
8177000 -2734.63 -4677.79 -1106.84
8178000 -2777.34 -4618.5 -1129.09
8179000 -2789.92 -4668.15 -1130.82
8180000 -2757.36 -4725.73 -1127.87
8181000 -2755.27 -4723.72 -1120.54
8182000 -2798.93 -4663.96 -1140.51
8183000 -2788.79 -4587.71 -1132.98
8184000 -2803 -4601.73 -1130.06
8185000 -2841.49 -4546.7 -1137.72
8186000 -2848.49 -4574.84 -1160.07
8187000 -2867.48 -4551.26 -1162.04
8188000 -2848.78 -4561.2 -1180.45
8189000 -2860.54 -4551.27 -1170.42
8190000 -2835.27 -4494.57 -1155.82
8191000 -2816.87 -4511.9 -1156.4
8192000 -2820.12 -4503.04 -1155.18
8193000 -2785.41 -4534.61 -1140.47
8194000 -2785.77 -4523.99 -1140.02
8195000 -2749.39 -4586.99 -1116.8
8196000 -2791.56 -4554.03 -1125.59
8197000 -2832.43 -4557.87 -1143.27
8198000 -2785.66 -4547.11 -1135.48
8199000 -2754.88 -4564.39 -1122.88
8200000 -2737.53 -4604.8 -1111.89
8201000 -2748.36 -4628.22 -1119.69
8202000 -2732.59 -4628.74 -1127.06
8203000 -2731.44 -4651 -1125.78
8204000 -2696.54 -4698.61 -1120.51
8205000 -2703.57 -4728.04 -1113.32
8206000 -2742.98 -4650.33 -1136.34
8207000 -2803.39 -4572.59 -1156.7
8208000 -2822.31 -4589.03 -1152.35
8209000 -2773.94 -4643.32 -1147.49
8210000 -2811.53 -4605.7 -1158.47
8211000 -2804.15 -4615.73 -1147.63
8212000 -2808.26 -4616.29 -1143.74
8213000 -2817.91 -4604.77 -1148.35
8214000 -2856.42 -4543.13 -1171.97
8215000 -2799.47 -4608.84 -1126.77
8216000 -2756.36 -4648.78 -1118.51
8217000 -2767.45 -4680.82 -1112.4
8218000 -2771.76 -4622.99 -1127.52
8219000 -2754.94 -4616.05 -1129.44
8220000 -2728.64 -4720.89 -1112.77
8221000 -2757.02 -4676.93 -1108.87
8222000 -2747.14 -4616.07 -1103.32
8223000 -2752.59 -4646.45 -1107.7
8224000 -2784.66 -4624.52 -1132.7
8225000 -2795.32 -4591.96 -1129.82
8226000 -2817.4 -4605.76 -1130.32
8227000 -2772.99 -4613.42 -1127.67
8228000 -2788.09 -4569.07 -1132.55
8229000 -2832.71 -4481.93 -1141.07
8230000 -2788.82 -4568.16 -1132.61
8231000 -2797.75 -4577.41 -1130.91
8232000 -2811.13 -4588.34 -1118.34
8233000 -2833.47 -4542.79 -1129.79
8234000 -2813.68 -4600.09 -1136.96
8235000 -2810.86 -4624.99 -1135.73
8236000 -2792.87 -4669.16 -1117.19
8237000 -2766.34 -4635.64 -1115.6
8238000 -2796.89 -4557.25 -1115.89
8239000 -2742.24 -4638.17 -1102.71
8240000 -2755.63 -4614.87 -1107.78
8241000 -2808.78 -4536.34 -1119.32
8242000 -2810.86 -4558.95 -1114.51
8243000 -2853.35 -4552.54 -1134.39
8244000 -2867.65 -4492.1 -1125.43
8245000 -2876.43 -4497.04 -1138.74
8246000 -2826.87 -4540.89 -1125.71
8247000 -2816.32 -4602.36 -1112.16
8248000 -2858.25 -4521.8 -1116.14
8249000 -2860.99 -4477.14 -1113.7
8250000 -2886.55 -4534.14 -1120.09
8251000 -2858.52 -4536.85 -1116.74
8252000 -2838.75 -4498.21 -1111.14
8253000 -2817.22 -4526.12 -1104.45
8254000 -2879.85 -4512.43 -1106.45
8255000 -2885.99 -4437.81 -1130.32
8256000 -2852.84 -4552.68 -1119.29
8257000 -2882.14 -4495.25 -1129.77
8258000 -2914.31 -4451.08 -1139.81
8259000 -2919.42 -4440.94 -1146.77
8260000 -2873.01 -4485.02 -1135.8
8261000 -2876.26 -4523.72 -1140.9
8262000 -2865.01 -4497.81 -1147.57
8263000 -2849.31 -4561.74 -1140.62
8264000 -2872.54 -4541.97 -1128.67
8265000 -2861.16 -4542.4 -1120.78
8266000 -2802.47 -4591.13 -1105.23
8267000 -2768.2 -4698.84 -1104.7
8268000 -2723.84 -4720.17 -1103.23
8269000 -2752.76 -4714.45 -1102.1
8270000 -2806.36 -4632.02 -1106.05
8271000 -2860.98 -4556.44 -1134.8
8272000 -2849.58 -4517.7 -1122.83
8273000 -2843.78 -4529.1 -1124.64
8274000 -2873.1 -4537.9 -1127.79
8275000 -2840.7 -4562.35 -1116.05
8276000 -2831.13 -4618.29 -1112.71
8277000 -2890.53 -4599.1 -1127.08
8278000 -2891.55 -4551.61 -1137.88
8279000 -2915.98 -4497.3 -1138.07
8280000 -2895.16 -4604.97 -1135.06
8281000 -2845.94 -4579.28 -1125.47
8282000 -2857.82 -4622.53 -1122.58
8283000 -2856.47 -4609.53 -1115.99
8284000 -2845.79 -4609.91 -1124.53
8285000 -2843.23 -4632.16 -1124.9
8286000 -2827.63 -4601.31 -1122.61
8287000 -2804.91 -4640.33 -1110.8
8288000 -2812.7 -4673.28 -1099.77
8289000 -2845.69 -4655.09 -1121.5
8290000 -2819.62 -4666.64 -1107.02
8291000 -2809.4 -4676.8 -1126.55
8292000 -2765.67 -4681.84 -1104.57
8293000 -2823.37 -4640.08 -1123.13
8294000 -2867.76 -4540.46 -1128.92
8295000 -2825.46 -4646.97 -1115.24
8296000 -2870.65 -4607.39 -1129.48
8297000 -2846.05 -4620.65 -1136.14
8298000 -2837.25 -4618.5 -1114.22
8299000 -2863.38 -4617.63 -1140.53
8300000 -2817.95 -4680.49 -1128.92
8301000 -2827.32 -4703.59 -1119.25
8302000 -2825.94 -4660.06 -1125
8303000 -2807.57 -4729.55 -1116.59
8304000 -2813.58 -4733.15 -1117.26
8305000 -2810.29 -4727.92 -1114.57
8306000 -2813.18 -4682.92 -1120.24
8307000 -2806.31 -4624.97 -1106.72
8308000 -2809.56 -4653.04 -1127.82
8309000 -2797.55 -4683.43 -1120.32
8310000 -2773.53 -4640.95 -1105.08
8311000 -2836.62 -4621.95 -1119.36
8312000 -2809.97 -4662.82 -1117.79
8313000 -2794.49 -4641.92 -1128.16
8314000 -2814.31 -4595.97 -1121.01
8315000 -2805.57 -4607.29 -1117.43
8316000 -2810.86 -4638.99 -1111.34
8317000 -2865.47 -4520.97 -1134.79
8318000 -2826.64 -4555.97 -1113.81
8319000 -2842.97 -4681.28 -1117.05
8320000 -2837.48 -4663.89 -1111.54
8321000 -2805.39 -4646.71 -1114.62
8322000 -2763.24 -4678.96 -1104.72
8323000 -2795.45 -4703.81 -1117.39
8324000 -2800.89 -4721.87 -1103.24
8325000 -2838.59 -4665.82 -1140.1
8326000 -2830.81 -4689.45 -1122.09
8327000 -2803.38 -4707.65 -1113.47
8328000 -2807.04 -4670.52 -1097.45
8329000 -2819.05 -4678.07 -1094.82
8330000 -2792.33 -4725.73 -1097.68
8331000 -2839.76 -4651.61 -1107.61
8332000 -2795.86 -4715.5 -1100.11
8333000 -2790.7 -4727.74 -1105.45
8334000 -2780.85 -4720 -1088.79
8335000 -2771.32 -4674.67 -1094.29
8336000 -2817.33 -4546.14 -1123.35
8337000 -2821.17 -4601.58 -1119.94
8338000 -2860.67 -4620.49 -1140
8339000 -2829.53 -4638.42 -1129.56
8340000 -2859.06 -4597.02 -1134.73
8341000 -2839.35 -4596.06 -1136.66
8342000 -2848.8 -4581.75 -1143.19
8343000 -2828.11 -4636.08 -1151.88
8344000 -2810.03 -4706.34 -1131.15
8345000 -2783.32 -4719.85 -1107.42
8346000 -2792.48 -4696.7 -1119.94
8347000 -2780.59 -4695.65 -1123.05
8348000 -2751.76 -4668.34 -1106.96
8349000 -2796.39 -4631.53 -1125.08
8350000 -2759.53 -4641.34 -1098.97
8351000 -2752.32 -4732.89 -1108.82
8352000 -2763.44 -4712.25 -1106.51
8353000 -2720.93 -4753.11 -1089.98
8354000 -2783.42 -4584.34 -1109.31
8355000 -2837.38 -4537.83 -1117.85
8356000 -2828.96 -4590.59 -1115.95
8357000 -2886.42 -4541.68 -1128.77
8358000 -2824.14 -4578.96 -1117.52
8359000 -2782.17 -4616.32 -1103.68
8360000 -2757.99 -4620.34 -1092.45
8361000 -2802.25 -4569.57 -1112.13
8362000 -2856.63 -4555.32 -1135.28
8363000 -2816.13 -4618.59 -1114.25
8364000 -2815.13 -4562.6 -1110.34
8365000 -2852.07 -4575.28 -1123.42
8366000 -2835.1 -4612.48 -1115
8367000 -2836.23 -4555.87 -1108.26
8368000 -2851.16 -4572.99 -1126.52
8369000 -2811.93 -4591.06 -1112.79
8370000 -2765.31 -4667.81 -1099.86
8371000 -2784.96 -4640.9 -1103.77
8372000 -2761.28 -4643.87 -1095.45
8373000 -2733.3 -4674.55 -1087.81
8374000 -2767.7 -4655.21 -1107.47
8375000 -2834.24 -4582.76 -1119.72
8376000 -2867.98 -4515.91 -1125.8
8377000 -2833.58 -4526.06 -1117.33
8378000 -2866.59 -4548.81 -1134.46
8379000 -2831.24 -4652.09 -1135.76
8380000 -2865 -4589.07 -1126.41
8381000 -2804.9 -4716.2 -1115.68
8382000 -2804.25 -4699.14 -1131.52
8383000 -2806.72 -4686.13 -1128.48
8384000 -2820.74 -4679.03 -1136.48
8385000 -2862.56 -4677.17 -1133.19
8386000 -2849.08 -4697.41 -1134.78
8387000 -2832.29 -4671.29 -1129.6
8388000 -2830.24 -4737.44 -1140.47
8389000 -2835.97 -4724.98 -1135.49
8390000 -2912.21 -4628.93 -1143.02
8391000 -2879.07 -4617.6 -1135.02
8392000 -2782.26 -4753.61 -1113.51
8393000 -2764.47 -4822.08 -1105.21
8394000 -2822.51 -4782.87 -1119.11
8395000 -2825.47 -4804.97 -1109.05
8396000 -2774.61 -4830.94 -1110.27
8397000 -2747.63 -4892.17 -1105.6
8398000 -2785.34 -4817.27 -1102.13
8399000 -2789.57 -4779.65 -1103.4
8400000 -2800.39 -4804.99 -1117.31
8401000 -2831.39 -4745.99 -1134.78
8402000 -2829.1 -4730.74 -1106.22
8403000 -2861.55 -4699.18 -1109.55
8404000 -2832.2 -4737.41 -1125.12
8405000 -2828.52 -4785.45 -1120.55
8406000 -2827.15 -4755.07 -1113.44
8407000 -2827.47 -4729.77 -1111.66
8408000 -2818.86 -4679.3 -1092.23
8409000 -2805.04 -4709.37 -1102.78
8410000 -2784.31 -4799.61 -1102.45
8411000 -2787.48 -4722.87 -1102.05
8412000 -2769.62 -4743.28 -1105.87
8413000 -2800.52 -4763.82 -1110.25
8414000 -2815.67 -4626.18 -1112.97
8415000 -2780.67 -4699.08 -1108.57
8416000 -2771.78 -4665.17 -1106.79
8417000 -2739.64 -4740.8 -1101.53
8418000 -2738.83 -4724.26 -1112.21
8419000 -2762.83 -4770.85 -1116.48
8420000 -2739.35 -4773 -1109.06
8421000 -2745.28 -4785.66 -1110.68
8422000 -2750.13 -4742.65 -1107.58
8423000 -2757.03 -4681.25 -1107.04
8424000 -2761.94 -4711.45 -1107.18
8425000 -2738.46 -4742.43 -1091.89
8426000 -2688.78 -4826.77 -1081.24
8427000 -2722.13 -4813.76 -1088.9
8428000 -2702.55 -4764.83 -1078.96
8429000 -2732.16 -4804.72 -1075.42
8430000 -2786.38 -4758.46 -1105.07
8431000 -2785.08 -4746.61 -1108.02
8432000 -2783.65 -4781.49 -1111.71
8433000 -2762.67 -4824.83 -1110.9
8434000 -2739.19 -4806.98 -1094.81
8435000 -2704.08 -4829.46 -1077.58
8436000 -2747.84 -4842.45 -1090.65
8437000 -2736.37 -4807.81 -1088.03
8438000 -2719.84 -4827.43 -1085.74
8439000 -2729.84 -4875.4 -1099.82
8440000 -2763.95 -4811.18 -1104.95
8441000 -2753.58 -4850.27 -1095.02
8442000 -2777.93 -4856.63 -1099.47
8443000 -2758.67 -4920.72 -1094.74
8444000 -2773.07 -4957.7 -1098.29
8445000 -2749.95 -5053.95 -1106.01
8446000 -2747.1 -5027.45 -1108.29
8447000 -2807.34 -4922.23 -1120.06
8448000 -2769.69 -4923.46 -1107.46
8449000 -2770.11 -4900.21 -1100.76
8450000 -2767.37 -4912.36 -1110.67
8451000 -2812.81 -4838.19 -1128.09
8452000 -2790.41 -4867.44 -1104.01
8453000 -2794.11 -4805.94 -1118.35
8454000 -2803.74 -4828.65 -1124.46
8455000 -2821.71 -4839.88 -1133.36
8456000 -2771.27 -4845.47 -1117.97
8457000 -2762.99 -4873.52 -1113.84
8458000 -2793.12 -4912.44 -1134.68
8459000 -2827.8 -4855.13 -1152.3
8460000 -2861.91 -4869.48 -1154.83
8461000 -2813.34 -4891.55 -1159.79
8462000 -2773.91 -4853.52 -1137.41
8463000 -2784.53 -4891.14 -1135.23
8464000 -2812.95 -4836.53 -1140.81
8465000 -2825.14 -4790.76 -1147.82
8466000 -2821.68 -4823.37 -1139.77
8467000 -2797.75 -4862.7 -1133.51
8468000 -2849.48 -4779.06 -1154.35
8469000 -2822.06 -4798.26 -1140.15
8470000 -2857.62 -4804.59 -1151.37
8471000 -2814.05 -4848.95 -1148.37
8472000 -2798.2 -4925.03 -1145.04
8473000 -2791.18 -4929.01 -1136.45
8474000 -2788.64 -4930.96 -1137.83
8475000 -2798.44 -4916.74 -1144.88
8476000 -2834.86 -4871.44 -1153.64
8477000 -2866.24 -4841.04 -1165.25
8478000 -2843.73 -4866.94 -1156.45
8479000 -2821.87 -4887.79 -1136.98
8480000 -2892.2 -4760.56 -1180.38
8481000 -2875.46 -4847.18 -1188.06
8482000 -2874.55 -4827.67 -1167.33
8483000 -2808.38 -4839.42 -1153.88
8484000 -2853.36 -4860.63 -1153.44
8485000 -2835.74 -4857.25 -1153.91
8486000 -2821.11 -4908.77 -1154.99
